Date,Open,High,Low,Close,Volume,Adj Close
22/11/13,180.990005,181.839996,180.779999,181.839996,2624000,173.540116
21/11/13,180.020004,181.050003,179.860001,180.899994,1755900,172.643019
20/11/13,180.389999,180.910004,178.990005,179.509995,3832800,171.316464
19/11/13,180.330002,180.869995,179.729996,180.080002,1802000,171.860454
18/11/13,181.369995,181.5,180.029999,180.520004,2576600,172.280373
15/11/13,180.570007,181.119995,180.350006,181.119995,1648400,172.852978
14/11/13,179.539993,180.419998,179.25,180.350006,2535700,172.118135
13/11/13,177.070007,179.389999,177.070007,179.279999,2456500,171.096967
12/11/13,177.960007,178.339996,177.350006,177.899994,2271100,169.77995
11/11/13,178.130005,178.509995,177.899994,178.300003,1840900,170.161702
8/11/13,175.889999,178.300003,175.830002,178.300003,4735800,170.161702
7/11/13,178.5,178.630005,175.740005,175.910004,8237200,167.880791
6/11/13,178.039993,178.479996,177.520004,178.160004,2535300,170.028092
5/11/13,177.119995,177.729996,176.539993,177.309998,2757000,169.216884
4/11/13,177.690002,177.869995,177.119995,177.809998,2893100,169.694062
1/11/13,177.020004,177.580002,176.220001,177.210007,22659800,169.121457
31/10/13,177.160004,177.860001,176.5,176.690002,5436700,168.625188
30/10/13,178.389999,178.490005,176.630005,177.369995,6921200,169.274143
29/10/13,177.580002,178.240005,177.369995,178.240005,2846000,170.104443
28/10/13,176.860001,177.460007,176.679993,177.190002,3058100,169.102366
25/10/13,176.470001,176.990005,176.149994,176.990005,2537100,168.911497
24/10/13,175.830002,176.339996,175.479996,176.199997,2003500,168.157548
23/10/13,175.789993,175.850006,174.940002,175.619995,4419500,167.60402
22/10/13,175.880005,176.889999,175.639999,176.300003,4468900,168.252989
21/10/13,175.410004,175.710007,174.970001,175.360001,3645800,167.355892
18/10/13,174.830002,175.470001,174.470001,175.330002,3021800,167.327263
17/10/13,172.300003,174.25,172.289993,174.149994,3914200,166.201115
16/10/13,171.649994,173.100006,171.580002,173.039993,3491000,165.141779
15/10/13,171.429993,172.070007,170.410004,170.580002,4564200,162.794071
14/10/13,170.190002,172.020004,169.990005,171.970001,3840700,164.120626
11/10/13,169.850006,171.25,169.710007,171.199997,3216200,163.385767
10/10/13,168.199997,170.169998,168.149994,170.139999,5110500,162.374152
9/10/13,166.710007,167.110001,165.440002,166.490005,8633600,158.890758
8/10/13,168.330002,168.520004,166.270004,166.419998,6609500,158.823946
7/10/13,168.339996,169.369995,168.169998,168.339996,3166900,160.656308
4/10/13,168.630005,169.970001,168.460007,169.789993,3407500,162.040122
3/10/13,169.699997,169.850006,167.759995,168.550003,8531600,160.856729
2/10/13,169.25,170.130005,168.759995,170.009995,7750300,162.250081
1/10/13,169.050003,170.419998,168.929993,170.270004,6662800,162.498223
30/9/13,168.369995,169.470001,168.059998,168.899994,7161400,161.190745
27/9/13,169.75,170.050003,169.389999,169.850006,2710200,162.097395
26/9/13,170.25,171.089996,169.979996,170.580002,3545300,162.794071
25/9/13,170.570007,170.839996,169.820007,170.050003,8465200,162.288263
24/9/13,170.820007,171.460007,170.139999,170.539993,4167600,162.755889
23/9/13,172.270004,172.399994,171.160004,171.75,5200500,163.11378
20/9/13,174.100006,174.110001,172.369995,172.470001,3690500,163.797577
19/9/13,174.479996,174.550003,173.529999,173.779999,3820300,165.041703
18/9/13,171.940002,174.470001,171.509995,174.009995,5218200,165.260133
17/9/13,171.389999,172.029999,171.389999,171.990005,4169400,163.341717
16/9/13,172.089996,172.160004,170.960007,171.300003,3619300,162.68641
13/9/13,170.050003,170.360001,169.649994,170.179993,4203900,161.622718
12/9/13,170.25,170.460007,169.639999,169.940002,5813000,161.394795
11/9/13,169.539993,170.309998,169.240005,170.289993,3355600,161.727187
10/9/13,169.520004,169.800003,169.160004,169.720001,3259200,161.185857
9/9/13,167.350006,168.610001,167.320007,168.550003,3050100,160.07469
6/9/13,167.389999,167.850006,165.350006,166.889999,3803400,158.498158
5/9/13,166.729996,167.259995,166.610001,166.759995,3313800,158.37469
4/9/13,165.289993,166.889999,165,166.589996,3505600,158.21324
3/9/13,166.080002,166.440002,164.559998,165.220001,2966100,156.912133
30/8/13,165.380005,165.380005,164.020004,164.399994,3993800,156.133359
29/8/13,164.369995,165.889999,164.259995,165.039993,3701100,156.741177
28/8/13,164.119995,165.339996,163.899994,164.75,5622700,156.465765
27/8/13,165.229996,165.839996,164.059998,164.190002,5222100,155.933926
26/8/13,167.690002,168.190002,166.800003,166.880005,2100600,158.488666
23/8/13,167.410004,167.710007,166.649994,167.539993,3299800,159.115467
22/8/13,165.75,168.589996,165.75,166.910004,4989000,158.517156
21/8/13,165.979996,166.889999,165.059998,165.410004,5584200,157.092582
20/8/13,165.899994,167.050003,165.729996,166.440002,5841800,158.070788
19/8/13,166.529999,167.070007,165.639999,165.649994,3637000,157.320504
16/8/13,166.929993,167.5,166.369995,166.720001,4169400,158.336708
15/8/13,168.259995,168.259995,166.960007,167.229996,3411500,158.821058
14/8/13,170.399994,170.679993,169.589996,169.669998,2849500,161.138368
13/8/13,170.279999,170.800003,169.300003,170.580002,2046300,162.002613
12/8/13,169.350006,170.210007,169.279999,169.970001,2217700,161.423286
9/8/13,170.479996,170.990005,169.630005,170.229996,2865800,161.670207
8/8/13,170.910004,171.070007,169.830002,170.699997,3009900,162.116575
7/8/13,170.110001,170.330002,169.440002,170.110001,3255300,161.556245
6/8/13,171.300003,171.419998,170.270004,170.779999,2477300,162.192554
5/8/13,171.490005,171.869995,171.259995,171.690002,1766800,163.056799
2/8/13,171.190002,171.880005,170.970001,171.860001,3535500,163.218249
1/8/13,170.880005,171.720001,170.809998,171.550003,3638100,162.923839
31/7/13,169.860001,170.75,169.399994,169.550003,5482600,161.024407
30/7/13,170.020004,170.179993,169.089996,169.490005,3488100,160.967426
29/7/13,169.600006,169.960007,169.009995,169.520004,3498500,160.995916
26/7/13,169.119995,170.070007,168.410004,170.020004,4555000,161.470774
25/7/13,169.130005,169.970001,168.839996,169.789993,5876300,161.252329
24/7/13,170.710007,170.759995,169.089996,169.470001,4734600,160.948428
23/7/13,170.75,170.759995,169.960007,170.070007,5566700,161.518263
22/7/13,170.350006,170.660004,169.929993,170.419998,3308300,161.850655
19/7/13,169.429993,170.149994,169.199997,170.149994,4173900,161.594228
18/7/13,169.190002,170.169998,169.100006,169.759995,4449700,161.223839
17/7/13,169.070007,169.360001,168.630005,168.800003,3596200,160.312119
16/7/13,169.160004,169.259995,167.979996,168.440002,5123700,159.970221
15/7/13,168.850006,169.289993,168.580002,169.149994,3324100,160.644511
12/7/13,168.300003,168.75,168.029999,168.399994,3454600,159.932224
11/7/13,167.979996,168.490005,167.429993,168.460007,4168200,159.989219
10/7/13,165.839996,166.630005,165.5,166.059998,6205500,157.709891
9/7/13,165.830002,166.220001,165.139999,165.990005,4509700,157.643419
8/7/13,164.729996,165.259995,164.440002,164.809998,4653600,156.522746
5/7/13,163.320007,163.929993,162.139999,163.910004,4941800,155.668007
3/7/13,161.300003,162.589996,161.070007,162.119995,3212100,153.968007
2/7/13,161.929993,163.130005,161.320007,161.949997,6510900,153.806557
1/7/13,162.119995,163.320007,161.880005,162.210007,20042400,154.053492
28/6/13,161.479996,162.25,160.710007,160.880005,7062300,152.790368
27/6/13,161.960007,162.660004,161.800003,161.910004,5220100,153.768574
26/6/13,160.710007,161.330002,160.089996,160.970001,8948300,152.875839
25/6/13,160.139999,160.789993,159.050003,160.210007,5867800,151.386691
24/6/13,159.020004,160.059998,157.350006,158.639999,7071900,149.903149
21/6/13,161.259995,161.419998,159.119995,160.699997,7215700,151.849695
20/6/13,162.690002,162.910004,159.770004,160.210007,7577600,151.386691
19/6/13,166.429993,166.910004,164.210007,164.389999,4702700,155.336477
18/6/13,165.360001,166.839996,165.360001,166.570007,2920000,157.396424
17/6/13,165.139999,166.059998,164.380005,165.360001,5003900,156.253057
14/6/13,164.850006,165.5,163.729996,164.020004,4786900,154.986858
13/6/13,162.449997,165.330002,162.119995,165.070007,3503700,155.979034
12/6/13,165.070007,165.210007,162.410004,162.600006,4588100,153.645064
11/6/13,164.100006,165.380005,163.580002,163.970001,4922300,154.939609
10/6/13,166.139999,166.229996,165.190002,165.600006,3079100,156.479844
7/6/13,164.690002,165.779999,163.990005,165.619995,5406100,156.498732
6/6/13,162.029999,163.539993,161.059998,163.520004,4348100,154.514395
5/6/13,163.899994,164.220001,161.929993,162.039993,5272200,153.115893
4/6/13,165.289993,165.929993,163.559998,164.419998,6079200,155.364823
3/6/13,164.660004,165.270004,163.470001,165.169998,6638200,156.073518
31/5/13,166.190002,167.130005,164.080002,164.300003,4370300,155.251437
30/5/13,166.220001,167.440002,166.070007,166.699997,3594800,157.519255
29/5/13,166.270004,166.630005,165.169998,166.039993,4397300,156.8956
28/5/13,167.940002,168.619995,166.660004,167.169998,8144900,157.963371
24/5/13,165.309998,166.169998,164.820007,166.149994,4160100,156.999542
23/5/13,165,166.75,164.779999,166.300003,8834300,157.14129
22/5/13,168.199997,169.929993,166.029999,166.789993,10479800,157.604295
21/5/13,167.940002,168.649994,167.339996,168.050003,4625600,158.794911
20/5/13,167.649994,168.429993,167.460007,167.839996,4559600,158.59647
17/5/13,166.800003,167.880005,166.559998,167.800003,5526600,158.55868
16/5/13,166.619995,167.199997,165.929993,166.169998,5641400,157.018445
15/5/13,165.809998,167.279999,165.75,166.970001,3116200,157.774389
14/5/13,164.5,166.179993,164.490005,166.130005,3460100,156.980654
13/5/13,164.020004,164.619995,163.660004,164.369995,2078100,155.317574
10/5/13,163.830002,164.309998,163.330002,164.229996,3417000,155.185285
9/5/13,164.089996,164.520004,163.289993,163.720001,3467000,154.703378
8/5/13,163.25,164.199997,163.160004,164.160004,3106700,155.119148
7/5/13,162.949997,163.470001,162.490005,163.389999,5880300,154.39155
6/5/13,162.309998,162.820007,162.229996,162.559998,2554600,153.607259
3/5/13,161.940002,162.699997,161.839996,162.130005,2493300,153.200948
2/5/13,159.470001,160.679993,159.339996,160.539993,2682000,151.698504
1/5/13,160.130005,160.210007,158.889999,159.100006,4700400,150.337821
30/4/13,160.080002,160.509995,159.399994,160.449997,3485100,151.613464
29/4/13,159.440002,160.440002,159.210007,160.100006,2378300,151.282748
26/4/13,159.100006,159.369995,158.520004,159,2477200,150.243323
25/4/13,159.089996,160.039993,158.899994,159.339996,2346900,150.564595
24/4/13,158.619995,159.070007,158.330002,158.589996,3592400,149.8559
23/4/13,157.729996,158.710007,156.949997,158.600006,4890200,149.865358
22/4/13,156.550003,157.300003,155.509995,157,2613700,148.35347
19/4/13,155.229996,156.309998,154.889999,156.169998,2062900,147.569179
18/4/13,156.119995,156.160004,154.309998,154.919998,3978600,146.388021
17/4/13,157.070007,157.089996,155.050003,155.820007,4186700,147.238463
16/4/13,157.080002,158.259995,156.679993,158.199997,4662200,149.487379
15/4/13,158.789993,158.899994,155.869995,155.929993,5251900,147.342392
12/4/13,159.460007,159.809998,158.710007,159.580002,2651400,150.791382
11/4/13,159.5,160.5,159.320007,160,3775500,151.18825
10/4/13,157.940002,159.630005,157.899994,159.479996,4126200,150.696884
9/4/13,157.25,158.089996,156.740005,157.509995,4602100,148.835377
8/4/13,156.009995,157,155.520004,156.929993,2572100,148.287318
5/4/13,154.699997,156.110001,154.529999,155.970001,5242000,147.380197
4/4/13,156.190002,156.919998,155.869995,156.639999,4383800,148.013296
3/4/13,157.690002,157.809998,155.580002,156.039993,3918200,147.446334
2/4/13,157.399994,157.979996,157.149994,157.580002,3322100,148.901529
1/4/13,157.380005,157.690002,156.440002,156.839996,2315400,148.202278
28/3/13,156.860001,157.619995,156.619995,157.360001,3363700,148.693644
27/3/13,156.009995,157.009995,155.75,156.899994,4099100,148.258971
26/3/13,156.429993,157.009995,156.190002,157.009995,3360000,148.362914
25/3/13,156.809998,157.080002,155.130005,155.820007,3197400,147.238463
22/3/13,156.350006,157.080002,156.229996,157.080002,3395400,147.726985
21/3/13,156.259995,156.800003,155.600006,155.860001,4704000,146.579626
20/3/13,157.009995,157.460007,156.770004,157.160004,3637900,147.802223
19/3/13,156.850006,157,155.100006,156.160004,4446900,146.861766
18/3/13,155.820007,157.139999,155.720001,156.419998,5762800,147.10628
15/3/13,157.369995,157.550003,156.830002,157.369995,5419900,147.999711
14/3/13,157.110001,157.610001,157.029999,157.550003,3797600,148.169001
13/3/13,156.580002,156.929993,156.039993,156.669998,3367700,147.341394
12/3/13,156.75,156.889999,156.009995,156.449997,4131300,147.134493
11/3/13,156.130005,156.839996,155.940002,156.820007,1830400,147.482471
8/3/13,156.279999,156.440002,155.470001,156.279999,3648000,146.974617
7/3/13,155.5,155.770004,155.330002,155.619995,2239000,146.353912
6/3/13,155.660004,155.720001,154.960007,155.350006,3671100,146.099999
5/3/13,154.429993,155.490005,154.429993,155.029999,4051000,145.799045
4/3/13,152.539993,153.669998,152.309998,153.639999,2760500,144.491811
1/3/13,151.839996,153.119995,151.169998,152.880005,16383800,143.777069
28/2/13,152.699997,153.649994,152.25,152.5,7678800,143.41969
27/2/13,150.669998,153.100006,150.509995,152.630005,4256700,143.541954
26/2/13,150.470001,150.949997,149.490005,150.789993,6487600,141.811503
25/2/13,153.419998,153.619995,149.759995,149.770004,6425700,140.852247
22/2/13,151.940002,152.630005,151.539993,152.630005,2550000,143.541954
21/2/13,151.690002,151.699997,150.699997,151.179993,3670000,142.17828
20/2/13,153.940002,153.970001,152.059998,152.059998,3033600,143.005887
19/2/13,153.130005,154.070007,153.130005,154,2924500,144.830376
15/2/13,153.220001,153.360001,152.320007,152.949997,5516300,143.842893
14/2/13,152.419998,153.240005,152.279999,153.119995,2623800,144.002769
13/2/13,153.110001,153.380005,152.490005,152.940002,3633300,143.833494
12/2/13,152.550003,153.070007,152.380005,152.839996,1582200,143.739442
11/2/13,152.539993,152.649994,152.160004,152.5,1553200,143.41969
8/2/13,152.020004,152.649994,151.970001,152.550003,2241100,143.466716
7/2/13,151.970001,152.100006,150.619995,151.779999,2909100,142.74256
6/2/13,151.279999,152.020004,151.179993,151.960007,2952900,142.91185
5/2/13,151.119995,152.240005,151.059998,151.759995,3219600,142.723747
4/2/13,151.110001,151.339996,150.199997,150.369995,4015900,141.416512
1/2/13,151.360001,152.179993,151.149994,152.029999,3408100,142.977674
31/1/13,150.679993,151.130005,150.369995,150.460007,4654000,141.501164
30/1/13,151.389999,151.699997,150.690002,150.860001,2929600,141.877342
29/1/13,150.5,151.610001,150.440002,151.419998,2613000,142.403995
28/1/13,151.089996,151.089996,150.279999,150.919998,3028300,141.933767
25/1/13,150.669998,150.990005,150.210007,150.919998,3390400,141.933767
24/1/13,149.910004,150.889999,149.759995,150.179993,3400000,141.237823
23/1/13,149.899994,150.240005,149.610001,150.139999,2951300,141.200211
22/1/13,149.100006,149.880005,148.729996,149.860001,2754400,140.936885
18/1/13,148.720001,149.229996,148.179993,149.130005,2624000,140.250355
17/1/13,148.419998,149.160004,147.479996,148.740005,4587200,139.883577
16/1/13,147.490005,148.020004,147.350006,147.740005,4312800,138.94312
15/1/13,147,147.929993,146.929993,147.800003,4831800,138.999545
14/1/13,147.630005,147.800003,147.160004,147.740005,3663800,138.94312
11/1/13,147.789993,147.869995,147.339996,147.869995,1771500,139.06537
10/1/13,147.5,147.820007,146.699997,147.800003,3070100,138.999545
9/1/13,146.580002,147.050003,146.380005,146.690002,2759100,137.955638
8/1/13,146.440002,146.630005,145.729996,146.300003,3973900,137.58886
7/1/13,146.589996,146.839996,146.160004,146.699997,1752000,137.965037
4/1/13,146.690002,147.339996,146.410004,147.160004,3301800,138.397654
3/1/13,146.699997,147.100006,146.070007,146.440002,4482400,137.720523
2/1/13,145.850006,146.820007,145.460007,146.630005,4931200,137.899213
31/12/12,140.399994,143.259995,140.240005,143.139999,6809200,134.617012
28/12/12,141.369995,142.119995,140.610001,140.639999,4738300,132.26587
27/12/12,142.520004,142.779999,140.619995,142.25,4358400,133.780006
26/12/12,143.350006,143.410004,142.070007,142.389999,3224000,133.91167
24/12/12,143.229996,143.270004,142.910004,143.059998,1836200,134.541774
21/12/12,142.869995,143.800003,142.649994,143.509995,5715800,134.964977
20/12/12,144.059998,144.830002,143.690002,144.830002,5159000,136.206387
19/12/12,145.25,145.270004,143.960007,144.029999,4959000,135.454019
18/12/12,144.619995,146.139999,144.410004,146.050003,5471200,136.47912
17/12/12,143.100006,144.440002,143.050003,144.339996,5666900,134.881172
14/12/12,142.940002,143.190002,142.479996,142.759995,3204000,133.404711
13/12/12,144.050003,144.449997,142.889999,143.259995,4064500,133.871945
12/12/12,144.630005,145.160004,143.949997,144.160004,5797400,134.712975
11/12/12,143.690002,144.720001,143.610001,143.960007,6741600,134.526084
10/12/12,142.839996,143.419998,142.75,143.130005,9889400,133.750474
7/12/12,143.169998,143.270004,142.279999,143,6025500,133.628988
6/12/12,141.990005,142.630005,141.759995,142.5,6309900,133.161754
5/12/12,141.979996,142.740005,140.960007,142.059998,4380300,132.750585
4/12/12,142.039993,142.449997,141.460007,141.800003,3461700,132.507629
3/12/12,143.410004,143.539993,141.929993,142.039993,4010300,132.731892
30/11/12,142.75,143.009995,142.25,142.710007,2624400,133.357999
29/11/12,142.600006,143.110001,141.970001,142.710007,3443200,133.357999
28/11/12,140.330002,142.130005,139.580002,142.009995,2919000,132.703859
27/11/12,141.509995,141.970001,140.809998,140.929993,1971800,131.694632
26/11/12,141.240005,141.779999,140.779999,141.779999,2865900,132.488935
23/11/12,140.729996,141.960007,140.610001,141.830002,1789000,132.535662
21/11/12,139.860001,140.130005,139.619995,140.080002,4304800,130.900342
20/11/12,139.490005,139.979996,138.660004,139.789993,2072600,130.629338
19/11/12,138.470001,139.740005,138.389999,139.740005,3735900,130.582626
16/11/12,136.399994,137.179993,135.25,136.839996,4330300,127.872659
15/11/12,136.520004,137.039993,135.710007,136.279999,2905500,127.349359
14/11/12,138.800003,138.970001,136.169998,136.580002,3405200,127.629702
13/11/12,138.080002,139.809998,137.929993,138.320007,2777100,129.255683
12/11/12,139.149994,139.380005,138.529999,138.869995,2144200,129.769629
9/11/12,138.190002,140.020004,138.110001,138.600006,4112500,129.517333
8/11/12,140.279999,140.970001,138.529999,138.580002,6391100,129.498639
7/11/12,142.259995,142.259995,139.639999,140.25,4675900,131.0592
6/11/12,142.869995,144.089996,142.729996,143.509995,2637100,134.105562
5/11/12,141.929993,142.729996,141.5,142.410004,1818100,133.077655
2/11/12,144.279999,144.279999,142,142.100006,3895300,132.787972
1/11/12,142.229996,143.589996,142.110001,143.460007,10818100,134.05885
31/10/12,142.449997,142.619995,141.25,141.479996,4116100,132.208592
26/10/12,141.929993,142.410004,140.970001,141.929993,2126200,132.6291
25/10/12,142.619995,142.850006,141.169998,142.020004,4366500,132.713213
24/10/12,142.490005,142.679993,141.380005,141.589996,2070000,132.311384
23/10/12,142.479996,142.630005,141.419998,141.949997,2739700,132.647793
22/10/12,143.759995,144.25,142.860001,144.020004,2758500,134.58215
19/10/12,146.160004,146.160004,143.639999,143.860001,2701400,134.432632
18/10/12,146.449997,147.130005,145.940002,146.470001,4497700,136.871595
17/10/12,146.259995,146.929993,146.009995,146.779999,2008200,137.161278
16/10/12,145.360001,146.240005,145.25,146.199997,2968100,136.619284
15/10/12,143.820007,144.809998,143.369995,144.600006,1666600,135.124143
12/10/12,144.039993,144.529999,143.179993,143.410004,2120900,134.012124
11/10/12,144.880005,145.080002,143.949997,144.020004,2744700,134.58215
10/10/12,144.779999,144.889999,143.679993,143.929993,3563300,134.498037
9/10/12,146.119995,146.240005,144.75,144.839996,3065700,135.348407
8/10/12,146.179993,146.479996,145.919998,146.220001,995500,136.637978
5/10/12,147.5,147.759995,146.309998,146.699997,2129500,137.086518
4/10/12,146.229996,146.919998,146.050003,146.809998,2775700,137.189311
3/10/12,145.509995,146.020004,144.720001,145.660004,2433800,136.114678
2/10/12,145.5,145.729996,144.429993,145.130005,2863900,135.61941
1/10/12,145.139999,146.289993,144.610001,144.919998,13883000,135.423166
28/9/12,144.690002,145.149994,144.059998,144.399994,5039300,134.937238
27/9/12,144.490005,145.570007,144.100006,145.309998,2241400,135.787608
26/9/12,144.669998,144.699997,143.539993,143.929993,2314700,134.498037
25/9/12,146.580002,146.839996,144.669998,144.759995,3883200,135.273647
24/9/12,146.580002,147.380005,146.460007,147.020004,4001100,136.639844
21/9/12,148.070007,148.080002,147.169998,147.169998,2471400,136.779248
20/9/12,146.630005,147.429993,146.259995,147.330002,2822600,136.927954
19/9/12,147.419998,147.809998,147.059998,147.389999,4027100,136.983716
18/9/12,147.119995,147.429993,146.880005,147.279999,5051000,136.881482
17/9/12,147.570007,147.820007,147,147.419998,1742800,137.011597
14/9/12,147.479996,148.740005,147.389999,147.880005,4585800,137.439125
13/9/12,144.979996,147.660004,144.770004,147.330002,4307200,136.927954
12/9/12,145,145.149994,144.5,145.039993,2398000,134.799629
11/9/12,144.210007,144.960007,144.160004,144.460007,2265200,134.260592
10/9/12,144.770004,145.029999,144.070007,144.100006,1958100,133.926008
7/9/12,144.610001,145,144.490005,145,3132600,134.762459
6/9/12,142.360001,144.369995,142.330002,144.350006,2754500,134.158357
5/9/12,141.669998,142.020004,141.199997,141.479996,3378500,131.490981
4/9/12,141.630005,142.029999,140.710007,141.279999,12818000,131.305104
31/8/12,141.860001,142.399994,140.929993,141.880005,4672400,131.862748
30/8/12,141.479996,141.509995,140.770004,141.080002,2324900,131.119228
29/8/12,142.130005,142.479996,141.720001,142.100006,2054400,132.067216
28/8/12,141.770004,142.419998,141.5,141.960007,1483800,131.937101
27/8/12,142.490005,142.660004,141.919998,142.110001,1622100,132.076505
24/8/12,140.869995,142.389999,140.789993,142.169998,2752000,132.132266
23/8/12,142.039993,142.059998,141.039993,141.259995,2238500,131.286512
22/8/12,141.979996,142.619995,141.660004,142.399994,2787600,132.346023
21/8/12,143.119995,143.669998,142.029999,142.369995,2576300,132.318143
20/8/12,142.589996,142.830002,142.179993,142.830002,2412200,132.745671
17/8/12,142.809998,142.889999,142.440002,142.789993,2361800,132.708487
16/8/12,141.740005,142.740005,141.389999,142.559998,2476500,132.49473
15/8/12,141.220001,141.75,141.139999,141.559998,1510300,131.565334
14/8/12,141.869995,141.960007,140.949997,141.399994,1957700,131.416627
13/8/12,141.199997,141.410004,140.610001,141.320007,2452900,131.342288
10/8/12,140.639999,141.470001,140.380005,141.380005,2340100,131.398049
9/8/12,140.839996,141.440002,140.720001,141.199997,1429400,131.230751
8/8/12,140.389999,141.220001,140.369995,141.110001,2544300,131.147108
7/8/12,140.770004,141.479996,140.729996,140.910004,2064900,130.961232
6/8/12,140.279999,140.720001,140.119995,140.199997,2727400,130.301354
3/8/12,139.149994,140.190002,139.059998,139.869995,15986900,129.994652
2/8/12,137.149994,138.100006,136.149994,137.199997,2773400,127.513166
1/8/12,139.270004,139.289993,137.970001,138.160004,3811400,128.405392
31/7/12,139.039993,139.429993,138.429993,138.449997,4953800,128.674911
30/7/12,139.070007,139.880005,138.820007,139.240005,2410900,129.409142
27/7/12,137.419998,139.619995,137.210007,139.330002,6071600,129.492784
26/7/12,136.429993,136.990005,135.809998,136.669998,5517200,127.020587
25/7/12,134.75,135.100006,133.789993,134.490005,3134700,124.99451
24/7/12,135.720001,135.789993,133.580002,134.539993,2750100,125.040968
23/7/12,135,136,134.389999,135.669998,4559800,126.09119
20/7/12,137.5,137.720001,136.880005,137.009995,3181500,127.336578
19/7/12,138.190002,138.740005,137.770004,138.289993,3149300,128.526204
18/7/12,136.600006,138.179993,136.520004,138.009995,3208000,128.265974
17/7/12,136.539993,137.190002,135.100006,136.899994,6099000,127.234344
16/7/12,135.929993,136.369995,135.479996,135.979996,2674200,126.379301
13/7/12,134.380005,136.429993,134.360001,136.300003,3820100,126.676715
12/7/12,133.880005,134.639999,133.130005,134.020004,2533000,124.557692
11/7/12,134.75,135.139999,133.929993,134.639999,6654000,125.133913
10/7/12,136.559998,136.759995,134.220001,134.690002,2495100,125.180386
9/7/12,135.949997,136.100006,135.25,135.839996,3731900,126.249186
6/7/12,136.009995,136.309998,135.399994,135.949997,4103500,126.35142
5/7/12,137.479996,137.949997,136.850006,137.339996,3758000,127.643281
3/7/12,137.050003,138.050003,136.899994,137.970001,2943800,128.228805
2/7/12,137.009995,137.190002,136.080002,137.039993,9686500,127.364459
29/6/12,135.779999,136.759995,135.389999,136.75,5740800,127.09494
28/6/12,132.75,133.509995,131.820007,133.389999,3714200,123.972168
27/6/12,132.940002,133.940002,132.850006,133.710007,3231000,124.269582
26/6/12,132.199997,132.899994,131.470001,132.460007,2464600,123.107836
25/6/12,132.580002,132.630005,131.380005,131.779999,3519100,122.47584
22/6/12,133.679993,134.240005,133.160004,133.960007,3741500,124.501931
21/6/12,136.190002,136.320007,132.869995,133.020004,5056500,123.628296
20/6/12,136.289993,136.639999,135,135.990005,3535500,126.388604
19/6/12,135.619995,136.779999,135.460007,136.270004,2559400,126.648834
18/6/12,134.759995,135.889999,134.460007,135.509995,3275400,125.348604
15/6/12,134.550003,135.410004,134.270004,135.199997,4882500,125.061852
14/6/12,132.820007,134.470001,132.449997,133.919998,3932300,123.877836
13/6/12,132.970001,133.809998,132.100006,132.570007,2060000,122.629076
12/6/12,132.229996,133.470001,131.619995,133.470001,3935700,123.461582
11/6/12,134.679993,134.720001,131.75,132.539993,4924000,122.601312
8/6/12,132.160004,133.580002,131.740005,133.520004,2502700,123.507836
7/6/12,133.929993,133.979996,132.240005,132.529999,2530300,122.592067
6/6/12,130.410004,132.490005,130.380005,132.360001,5162000,122.434817
5/6/12,128.279999,129.679993,128.210007,129.330002,3381900,119.632026
4/6/12,128.830002,129.169998,127.57,128.600006,3283300,118.95677
1/6/12,129.880005,130.289993,128.619995,128.759995,7951400,119.104762
31/5/12,132.149994,132.889999,130.800003,131.850006,8630500,121.963065
30/5/12,133.020004,133.059998,131.940002,132.190002,2277100,122.277566
29/5/12,133.649994,134.380005,133.220001,134.149994,2142000,124.090585
25/5/12,132.940002,133.289993,132.25,132.559998,2333500,122.619817
24/5/12,133.110001,133.270004,131.869995,132.839996,2878700,122.878819
23/5/12,131.710007,132.899994,130.460007,132.740005,2535700,122.786326
22/5/12,132.75,133.679993,131.779999,132.660004,2705400,122.712324
21/5/12,130.580002,132.470001,130.389999,132.429993,3576300,122.49956
18/5/12,131.830002,132.050003,130,130.220001,3863700,120.455288
17/5/12,133.309998,133.470001,131.25,131.350006,3900400,121.500558
16/5/12,134.389999,135,133.270004,133.330002,5452300,123.332081
15/5/12,134.479996,135.270004,133.600006,133.830002,4584100,123.794588
14/5/12,134.789993,135.490005,134.360001,134.619995,4576900,124.525343
11/5/12,135.649994,137.350006,135.600006,136.029999,3111800,125.829615
10/5/12,137.149994,137.309998,136.210007,136.490005,2350600,126.255128
9/5/12,135.580002,137.080002,134.960007,136.169998,4400000,125.959117
8/5/12,136.75,137.25,135.399994,136.990005,3123600,126.717635
7/5/12,136.990005,138.039993,136.919998,137.550003,1929300,127.23564
4/5/12,139.029999,139.149994,137.419998,137.490005,2153100,127.180142
3/5/12,140.850006,140.940002,139.490005,139.789993,2236100,129.307662
2/5/12,140.380005,140.960007,139.949997,140.839996,2097600,130.278929
1/5/12,140.259995,142.169998,140.139999,141.210007,7853100,130.621194
30/4/12,140.619995,140.720001,140,140.279999,4696400,129.760924
27/4/12,141.110001,141.289993,140.320007,140.910004,3280500,130.343687
26/4/12,139.399994,140.820007,139.309998,140.660004,2448100,130.112433
25/4/12,139.160004,139.729996,139.039993,139.729996,3061800,129.252163
24/4/12,137.429993,138.139999,137.320007,137.789993,2274300,127.457634
23/4/12,137.039993,137.389999,136.429993,137.279999,2467600,126.985882
20/4/12,138.820007,139.330002,138.380005,138.399994,1830600,128.021893
19/4/12,139.110001,139.630005,137.559998,138.279999,3737000,127.910896
